id,title,actual_label,predicted_label,tokens_used,processing_time,model,prompt_type
1626,"Danielle Herrington Photos, Sports Illustrated Swimsuit 2018",real,real,973,1.2478399276733398,gpt-4o,few_shot
1041,Mission: Impossible – Fallout Trailer Features Epic Stunts and a Disrupted Wedding.,real,real,975,1.1052300930023193,gpt-4o,few_shot
775,Josh Duhamel Meets Jennifer Garner's Kids,fake,real,969,0.6756229400634766,gpt-4o,few_shot
1919,"Kim, Khloé & Rob Kardashian Enjoy Kris Jenner's Valentine's Dinner - and a Kanye West Sing-Along",real,real,982,0.9633848667144775,gpt-4o,few_shot
217,"Meryl Streep And Nicole Kidman Feud On ‘Big Little Lies’ Set, Reports ‘Closer Weekly’",fake,fake,983,1.0226178169250488,gpt-4o,few_shot
592,CONFIRMED: Brad Pitt and Jennifer Aniston - 'They're back on!',fake,fake,996,1.023284912109375,gpt-4o,few_shot
700,Mariah Carey’s twins steal spotlight at Hollywood Walk of Fame,fake,real,972,1.2292699813842773,gpt-4o,few_shot
1987,Dennis Quaid to Play George W. Bush in Katrina: American Crime Story,real,real,975,0.92842698097229,gpt-4o,few_shot
1553,"Report: Jay Cutler Expected to Retire, May Return to TV",real,real,974,0.8096761703491211,gpt-4o,few_shot
1227,"This Photo Of Kim Kardashian, Chrissy Teigen, Kanye West & John Legend At Ellen DeGeneres' 60th Birthday Is Perfect",real,real,988,0.7647769451141357,gpt-4o,few_shot
1308,Last Man on Earth Cancelled at Fox,real,real,968,0.8316552639007568,gpt-4o,few_shot
1895,Met Gala: Jennifer Lopez glitters in Balmain with Alex Rodriguez,real,real,973,0.9157519340515137,gpt-4o,few_shot
1901,Kandi Burruss Explodes Over Rape Accusation on 'Real Housewives of Atlanta' Reunion (Video),real,fake,983,0.5413398742675781,gpt-4o,few_shot
1409,"From Erinn Hayes to T.J. Miller, These Stars Left Their Hit TV Shows",real,real,989,0.9782850742340088,gpt-4o,few_shot
1253,Jay-Z explains why the rise of Trump is 'actually a great thing',real,real,974,0.8444759845733643,gpt-4o,few_shot
791,Selena Gomez Wants ‘Perfect BF’ After Failed Justin Bieber Romance: Her Deal Breakers Revealed,fake,fake,980,0.9441978931427002,gpt-4o,few_shot
95,People are freaking out that Laura Dern may have snubbed Reese Witherspoon after Emmy win,fake,fake,980,0.839932918548584,gpt-4o,few_shot
733,Selena Gomez & Justin Bieber: She’s Hoping They Can Double Date With Taylor Swift & Joe Alwyn,fake,fake,982,0.7740499973297119,gpt-4o,few_shot
878, BREAKING Muslims’ Disturbing Plan Comes Out After Grocery Stores Go Bare To Prepare For Irma,fake,fake,1006,0.9711649417877197,gpt-4o,few_shot
510,Kate Middleton Forbids Prince William From Solo Travel Following His Recent Flirty Ski Trip,fake,fake,978,0.7749817371368408,gpt-4o,few_shot
962,Khloe Kardashian Recalls Being in Delivery Room When Kylie Jenner Gave Birth,fake,real,975,1.3890550136566162,gpt-4o,few_shot
91,Wings of Fury: From Vietnam to the Gulf War the Astonishing True,fake,fake,975,0.7494778633117676,gpt-4o,few_shot
214,Kanye West Confronts Kim Kardashian’s Rumored Other Man — Report,fake,fake,975,0.7387120723724365,gpt-4o,few_shot
474,Robert Pattinson & Kristen Stewart: Is His Ex-Fiancee FKA Twigs Pissed Over Their Reunion?,fake,fake,990,0.844973087310791,gpt-4o,few_shot
674,Has Jennifer Aniston 'confronted' Selena Gomez over Justin Theroux friendship?,fake,fake,984,0.7468600273132324,gpt-4o,few_shot
160,Caitlyn Jenner Did NOT Take Over ‘ Celebrity Apprentice  ’ One Year After False Report,fake,fake,978,0.961190938949585,gpt-4o,few_shot
406,Trump Votes For Death Penalty For Being Gay,fake,fake,970,0.7349250316619873,gpt-4o,few_shot
455,"» Brad Pitt, Neri Oxman Designing “Love Nest” Together?Gossip Site",fake,fake,986,0.6657941341400146,gpt-4o,few_shot
875,High Heel Hell! Crippling Cait Facing Knee Surgery After Refusing To Ditch Stilettos,fake,fake,990,1.166111946105957,gpt-4o,few_shot
71,Angelina Jolie Gets ‘Aggressive’ With Major Makeover!,fake,fake,980,1.1329150199890137,gpt-4o,few_shot
1850,The Voice (U.S. season 12),real,real,969,0.8107969760894775,gpt-4o,few_shot
471,Kendall Jenner Limiting Her ‘KUWTK’ Appearances: Why You’ll Barely See Her On TV,fake,fake,996,0.7945060729980469,gpt-4o,few_shot
747,Jessica Simpson ‘Diet Or Die’ Crisis,fake,fake,969,1.0098681449890137,gpt-4o,few_shot
1797,Blake Shelton Says His ‘Karma’ Tweet Was a ‘Personal Thing’,real,real,974,0.8380920886993408,gpt-4o,few_shot
1116,How to Set Curls Like Shakira: Celebrity Stylist Tips,real,real,973,1.2337548732757568,gpt-4o,few_shot
47,"Iggy Azalea Sued for Failing to Pay $300,000 Credit Card Debt",fake,real,978,0.7218730449676514,gpt-4o,few_shot
64,Channing Tatum and Jenna Dewan Split After 9 Years of Marriage,fake,real,975,5.8560638427734375,gpt-4o,few_shot
313,Jessica Simpson Getting $1 Billion Dollar Divorce?,fake,fake,976,1.0273408889770508,gpt-4o,few_shot
1907,Second Wives Club's Katie Cazorla Compares Herself to Classy Co-Star Shiva Safai: I'm So Opposite of Her,real,real,988,1.9704771041870117,gpt-4o,few_shot
1665,"Jennifer Hudson and David Otunga Break Up, Singer Receives Protective Order Against Ex-Fiance",real,real,978,1.074732780456543,gpt-4o,few_shot
401,Breaking News: FBI Uncovers Evidence That 62 Million Trump Voters are All Russian Agents,fake,fake,991,0.6957828998565674,gpt-4o,few_shot
1144,Amber Portwood Reacts to Ex-Fiance Matt Baier’s Surprise Marriage,real,real,975,0.7942640781402588,gpt-4o,few_shot
1260,"Will & Grace is back, and so is the debate over its place in LGBTQ history",real,real,977,0.8552629947662354,gpt-4o,few_shot
1711,A Buffy the Vampire Slayer Reboot Is Officially Happening–With a New Twist,real,real,977,1.1230919361114502,gpt-4o,few_shot
1014,Angelina Pivarnick,real,fake,966,0.7146248817443848,gpt-4o,few_shot
724,Peta Murgatroyd Talks Surprise Pregnancy and Maksim Chmerkovskiy's Reaction: 'He Thought I Was Kidding!',fake,real,994,0.9281847476959229,gpt-4o,few_shot
242,Stories About Jamie Foxx In Miami While Katie Holmes Is In Paris Are Meaningless,fake,fake,977,0.8894672393798828,gpt-4o,few_shot
1142,"Garrett County Chamber of Commerce, MD",real,real,967,0.9042181968688965,gpt-4o,few_shot
1580,"Survivor’s Jenna Morasco Arrested After Allegedly Biting Cop, Apparent Overdose",real,real,978,0.7048280239105225,gpt-4o,few_shot
1905,Here’s Why Gwyneth Paltrow’s Ex-Husband Chris Martin Might Walk Her Down the Aisle,real,fake,983,0.8738119602203369,gpt-4o,few_shot
566,Lopez /López (accent on people's names),fake,fake,970,2.5949831008911133,gpt-4o,few_shot
1362,Amber Heard walks arm-in-arm with beau Vito Schnabel while grocery shopping in LA,real,real,977,0.627030611038208,gpt-4o,few_shot
1012,Every Single Kardashian Christmas Card — From The '80S 'Til Rn,real,fake,976,0.862084150314331,gpt-4o,few_shot
1345,King Peppy,real,fake,964,1.1263439655303955,gpt-4o,few_shot
812,Everything That Happened in Selena and Abel Tesfaye's Dating Relationship,fake,fake,975,0.7960960865020752,gpt-4o,few_shot
492,Caitlyn Heads to the Capitol: Jenner Rep Addresses Reports of Inaugural Dance with Trump,fake,real,978,0.8966248035430908,gpt-4o,few_shot
897,Is Beyonce At The 2018 Grammys? Twitter Is Searching For The Star,fake,fake,984,0.8251359462738037,gpt-4o,few_shot
216,Has Taylor Swift Become the Cersei Lannister of Pop Music?,fake,fake,982,1.0087180137634277,gpt-4o,few_shot
288,Angelina Jolie's nanny breaks silence to claim she is unfairly demonizing Brad Pitt,fake,fake,977,0.8412990570068359,gpt-4o,few_shot
929,Is Britney Spears Planning A Secret Wedding In Las Vegas?,fake,fake,978,0.7209947109222412,gpt-4o,few_shot
1301,CNN's Anthony Bourdain dead at 61,real,real,970,1.281691074371338,gpt-4o,few_shot
1684,Jenny Slate Joins Chris Evans' Family for Christmas,real,real,970,1.0255961418151855,gpt-4o,few_shot
1937,Jeremy London Arrested for Domestic Violence,real,real,967,1.3289310932159424,gpt-4o,few_shot
378,Jennifer Aniston and Justin Theroux Split 'Lovingly' After Two Years of Marriage,fake,real,977,0.7139439582824707,gpt-4o,few_shot
857,Prince Harry and Meghan Markle house-hunting in Cotswolds,fake,real,973,0.8215880393981934,gpt-4o,few_shot
1888,Selena Gomez Accepting Anxiety & Depression as Lifelong Struggles Is a Comforting Insight,real,real,978,0.8147811889648438,gpt-4o,few_shot
161,"Sarah Silverman, Kate Beckinsale Writing Comedy Series Together?",fake,fake,980,1.230402946472168,gpt-4o,few_shot
1224,Alex Rodriguez is Jennifer Lopez's biggest fan as at the MTV VMAs,real,real,974,0.8616631031036377,gpt-4o,few_shot
1406,JAY-Z Shares New ‘Footnotes for “The Story of O.J.”‘ Video,real,real,990,0.9792850017547607,gpt-4o,few_shot
85,MOM BARES HER SOUL ON MEG OF HER HEART – HOPES RIFT IS HEALED BY ACTRESS’ SPLIT WITH QUAID,fake,fake,1005,0.878046989440918,gpt-4o,few_shot
565,Kim Kardashian Gets Hysterical Over Lost Earring on Kardashians,fake,fake,974,0.7593278884887695,gpt-4o,few_shot
1816,Are You the One's Kathryn Palmer Defends Robby Hayes Amid Bachelor in Paradise Cheating Rumors,real,fake,981,1.2304248809814453,gpt-4o,few_shot
1927,Amber Heard’s Beau Elon Musk Is a Perfect Gentleman on Date Night,real,fake,974,0.8157029151916504,gpt-4o,few_shot
1578,"Gwyneth Paltrow's Super-Starry Engagement Party: Reese Witherspoon, Jennifer Aniston, More Celebrate",real,real,983,1.22843599319458,gpt-4o,few_shot
1282,Watch Fergie Awkwardly Crash the Stage Not Once But Twice at Last Night’s TrevorLIVE Gala,real,real,982,0.7151482105255127,gpt-4o,few_shot
1319,ABC News Radio,real,fake,976,0.6168651580810547,gpt-4o,few_shot
1010,Gus kenworthy reveals what it's really like to pose nude for espn the magazine's body issue:,real,real,979,1.0924930572509766,gpt-4o,few_shot
1958,Cast of 'Roseanne' describes 'surreal' return to iconic set,real,real,975,1.0504751205444336,gpt-4o,few_shot
701,Selena Gomez & The Weeknd In ‘Vogue’ Together? A Sexy Shoot May Be In The Works,fake,fake,989,0.8218410015106201,gpt-4o,few_shot
138,REPORT: Teresa Giudice Getting $500K to Film Joe Deportation Spinoff,fake,fake,991,0.7185149192810059,gpt-4o,few_shot
1235,Tim McGraw collapses on stage in Ireland,real,real,969,1.1250300407409668,gpt-4o,few_shot
1440,Stacy London On Her Year Of Going Broke,real,real,981,0.8187508583068848,gpt-4o,few_shot
1197,Royal complexion: Meghan Markle’s ‘PERFECT SKIN’ secrets revealed by skin care expert,real,fake,980,0.8166859149932861,gpt-4o,few_shot
102,New Intimate Details of Tristan Thompson's Affair Prove It's Worse Than Khloé Kardashian Knows (EXCLUSIVE),fake,fake,996,1.0426182746887207,gpt-4o,few_shot
1682,Tom Daley and Dustin Lance Black share wedding photos,real,real,970,0.9008541107177734,gpt-4o,few_shot
460,Beyonce looks amazing in Instagram snap: defiant against online trolls,fake,fake,985,0.7160382270812988,gpt-4o,few_shot
553,Chris Soules loses legal battle to have felony dropped,fake,real,970,0.7154338359832764,gpt-4o,few_shot
555,Angelina Jolie ’ s Dad Begging She Get Help For Eating Disorder  Report,fake,fake,976,0.9205529689788818,gpt-4o,few_shot
805,Pope Francis To Followers: “Koran And Holy Bible Are The Same”,fake,fake,975,0.998610258102417,gpt-4o,few_shot
372,Angelina’s kids speak out: We want to live with our dad and Jennifer Aniston,fake,fake,978,0.843289852142334,gpt-4o,few_shot
1126,Mindy Kaling finally speaks about her surprise pregnancy,real,real,970,0.7352356910705566,gpt-4o,few_shot
1872,United Airlines Announces 10 Policy Changes in Response to Passenger Removal Incident,real,real,973,0.9722609519958496,gpt-4o,few_shot
1754,Jane Fonda didn't think she'd make it to 30: I thought 'I'd die lonely and an addict',real,real,981,0.6743030548095703,gpt-4o,few_shot
1587,25 celebrities you had no idea got their start on reality TV,real,fake,974,0.7858879566192627,gpt-4o,few_shot
646,Video: Elsa Pataky doesn't attend Avengers premiere with Chris Hemsworth,fake,real,973,0.7163360118865967,gpt-4o,few_shot
1296,"Prince Harry: I sought counselling after 20 years of not thinking about the death of my mother, Diana, and two years of total chaos in my life",real,real,991,0.7174153327941895,gpt-4o,few_shot
1378,Jessie james decker: 7 reasons this country darling is just like us,real,fake,976,0.8160319328308105,gpt-4o,few_shot
1945,Keira Knightley Is All Tied Up and More Best Dressed Stars,real,fake,976,0.7168819904327393,gpt-4o,few_shot
776,'Justin Bieber and Selena Gomez are moving in together and couldn't be happier',fake,fake,975,0.8170318603515625,gpt-4o,few_shot
1910,Stephen Colbert to Host 2017 Emmy Awards,real,real,970,0.8587791919708252,gpt-4o,few_shot
1908,"Margot Robbie, Salma Hayek Chill Out at Independent Spirit Awards",real,real,974,0.7928791046142578,gpt-4o,few_shot
1136,Bruno Mars Is A Huge Cardi B Fan: ‘You Possess Something That Can’t Be Taught”,real,real,980,0.6833462715148926,gpt-4o,few_shot
1725,Jacob Tremblay Finally Meets Ryan Reynolds After Hunting Him Down in Tokyo -- See the Epic Pic!,real,fake,988,0.698383092880249,gpt-4o,few_shot
795,Why Selena Gomez Wasn't the Woman for Justin Bieber After All,fake,fake,973,3.411306858062744,gpt-4o,few_shot
191,Ivanka Trump issues direct condemnation of 'white supremacy and neo-nazis',fake,real,975,1.024076223373413,gpt-4o,few_shot
508,Kim Banned Troubled Kanye From Fashion Week,fake,fake,970,0.9095330238342285,gpt-4o,few_shot
1748,Here are the Oscar red carpet fashions we can’t stop talking about,real,fake,974,0.828956127166748,gpt-4o,few_shot
1813,Ludacris and Vanessa Hudgens to Host the 2017 Billboard Music Awards,real,real,976,1.0222668647766113,gpt-4o,few_shot
461,Miley Cyrus and Liam Hemsworth Relationship Timeline,fake,real,968,1.1252589225769043,gpt-4o,few_shot
1603,Viola Davis’ husband lands role in ‘How to Get Away with Murder’,real,real,974,0.8171708583831787,gpt-4o,few_shot
1864,Rise Of The Teenage Mutant Ninja Turtles Character Photos Suggest It's A Prequel,real,fake,977,0.920278787612915,gpt-4o,few_shot
1843,‘I support her’: Matt Smith breaks silence on Claire Foy pay gap and says The Crown producers 'made amends',real,real,984,0.8195068836212158,gpt-4o,few_shot
345,Scott Disick’s Worst Fear Is That His Youngest Son Reign Isn’t His (EXCLUSIVE),fake,fake,993,0.8784220218658447,gpt-4o,few_shot
1290,"U.S. women's figure skating Olympic team set: Bradie Tennell, Mirai Nagasu, Karen Chen",real,real,982,0.9600303173065186,gpt-4o,few_shot
804,"Caitlyn Jenner, 68, escorts gal pal Sophia Hutchins, 21, to Nobu Malibu in her $200K purple Porsche",fake,real,988,0.7177929878234863,gpt-4o,few_shot
159,Megyn Kelly,fake,fake,964,0.8170549869537354,gpt-4o,few_shot
1573,Mischa Barton's ex-boyfriend agrees he won't release sex tape,real,real,973,0.9141550064086914,gpt-4o,few_shot
1571,Valerie Jarrett responds to Roseanne's racist Twitter rant: 'A teaching moment',real,real,976,1.0287621021270752,gpt-4o,few_shot
32,Ohio student suspended for staying in class during National Walkout Day,fake,real,972,0.8153839111328125,gpt-4o,few_shot
1805,The Versace Family Rips American Crime Story in Second Statement,real,real,972,2.8686788082122803,gpt-4o,few_shot
1477,"Serena Williams’ Star-Studded Wedding: See Kim Kardashian, Eva Longoria and More Famous Friends Arrive OlodoMusic Hub",real,real,986,0.7638380527496338,gpt-4o,few_shot
937,Angelina Jolie & Sean Penn Talking ‘A Lot’ Claims Source — He Thinks She’s ‘Amazing & Stunningly Beautiful’,fake,fake,997,1.078104019165039,gpt-4o,few_shot
683,Angelina Jolie Syrian Refugee Hunger Strike Vs Tom Cruise’s Pooh,fake,fake,973,0.7112367153167725,gpt-4o,few_shot
1991,Kim Kardashian,real,fake,963,1.2288103103637695,gpt-4o,few_shot
1328,The Song in Your Heart,real,fake,966,1.3332548141479492,gpt-4o,few_shot
454,"Khloe Kardashian's Family ""Heartbroken"" Over Tristan Thompson Cheating Reports: Everything We Know",fake,fake,980,1.0238752365112305,gpt-4o,few_shot
880,Michael Phelps Returning to Swimming? The Best Celebrity April's Fool Day Jokes,fake,fake,984,0.7150430679321289,gpt-4o,few_shot
698,Amanda Seyfried Shares the 'Good Advice' She Used When Introducing Her Dog Finn to Her Baby Girl,fake,real,980,0.8166980743408203,gpt-4o,few_shot
1209,‘Empire’ Season 5: Flashback Shows Damon Cross’ Seductive Introduction to Cookie (Exclusive Video),real,real,981,0.7152078151702881,gpt-4o,few_shot
1784,How Kanye West Found Balance in His Life After His Breakdown,real,real,971,0.819450855255127,gpt-4o,few_shot
848,Pregnant & Alone? Bradley Cooper & Fianceé Irina Shayk’s ‘Relationship On The Rocks’,fake,fake,989,0.7631099224090576,gpt-4o,few_shot
1068,The Voice News,real,fake,976,0.7681999206542969,gpt-4o,few_shot
13,Neil Patrick Harris' Marriage to David Burtka Is Falling Apart (EXCLUSIVE),fake,fake,988,0.919248104095459,gpt-4o,few_shot
241,Taylor Swift Hits Back at Tabloids,fake,real,968,0.7291538715362549,gpt-4o,few_shot
1077,Teen Mom's Ryan Edwards Arrested for Heroin Possession,real,real,972,1.0500249862670898,gpt-4o,few_shot
1096,Watch Kelly Clarkson's daughter adorably sing a song for her celebrity crush,real,real,974,0.8980648517608643,gpt-4o,few_shot
1499,TIDAL Sending Supplies To Puerto Rico Amid Hurricane Recovery Efforts,real,real,985,0.9043629169464111,gpt-4o,few_shot
458,"‘Today’ Hosts Hint At Rumored Feud: Hoda Kotb, Savannah Guthrie, Megyn Kelly Trade ‘Mean Girl’ Jabs On Air",fake,fake,993,0.922461986541748,gpt-4o,few_shot
276,'The Tourist': Why the Angelina Jolie-Johnny Depp Flop Deserves a Second Look,fake,real,979,0.8196580410003662,gpt-4o,few_shot
130,Ben Affleck introduces Lindsay Shookus to Jennifer Garner,fake,real,971,0.7496161460876465,gpt-4o,few_shot
1776,Margot Robbie’s Brother Hilariously Trolls Her for Losing Best Actress,real,real,975,1.0943422317504883,gpt-4o,few_shot
1131,Is It Possible to Treat an Acne Breakout Overnight?,real,fake,978,0.9652199745178223,gpt-4o,few_shot
1447,WAGS Miami Stars Claudia Sampedro and Astrid Bavaresco Get Frisky With a Banana in Hilarious Sneak Peek,real,fake,988,0.9238631725311279,gpt-4o,few_shot
719,Ben Affleck and Lindsay Shookus Are Still Going Strong -- Is Marriage Next? (Exclusive),fake,fake,987,1.4821667671203613,gpt-4o,few_shot
