id,title,actual_label,predicted_label,tokens_used,processing_time,model,prompt_type
763,Caitlyn Jenner spills on sex life with ex-wife Kris Jenner in tell-all book The Secrets of my Life,fake,real,285,0.8242490291595459,gpt-4o,zero_shot
1799,Matt Damon Interrupts Chris Hemsworth's Interview with Jimmy Kimmel,real,real,277,0.907667875289917,gpt-4o,zero_shot
1410,"Lala Kent, Kyle Richards and More Bravolebrities Share Their Moms' Beauty Advice",real,real,282,0.7544777393341064,gpt-4o,zero_shot
1401,"Steve Harvey's Ex-Wife Sues Him for $60 Million; Alleges Torture, Child Endangerment",real,fake,288,0.7533581256866455,gpt-4o,zero_shot
782,Kylie Jenner Reignites Travis Scott Engagement Rumors With Diamond Ring On THAT Finger — Pic,fake,fake,283,0.9887721538543701,gpt-4o,zero_shot
1028,"Golden Globes 2018: Lady Bird Wins Best Motion Picture, Musical or Comedy",real,real,281,0.7969799041748047,gpt-4o,zero_shot
1841,National Eating Disorders Association,real,real,268,0.7463328838348389,gpt-4o,zero_shot
1831,Wilmer Valderrama spotted visiting ex Demi Lovato in hospital in LA,real,real,279,0.9890120029449463,gpt-4o,zero_shot
4,Orlando Bloom Biography,fake,real,267,0.8610827922821045,gpt-4o,zero_shot
1348,I Do! Watch John Cena Adorably Officiate a Couple's Wedding Live on Today Show,real,real,292,0.802544116973877,gpt-4o,zero_shot
772,BREAKING: Supreme Court Issues Its First Bench Warrant Ever,fake,fake,301,0.8001792430877686,gpt-4o,zero_shot
726,Paris Jackson Secret Surgery,fake,fake,269,0.817864179611206,gpt-4o,zero_shot
1228,Tristan Thompson Spotted at Ohio Hospital After Khloe Kardashian Gives Birth: Pic,real,real,279,0.8216068744659424,gpt-4o,zero_shot
62,"Sofia Richie Hoping To Keep Scott Disick ‘Turned On’ By Emulating His Ex, Kourtney & It’s Working",fake,fake,292,0.8390920162200928,gpt-4o,zero_shot
1269,How Carmelo Anthony justified allegedly cheating on La La,real,fake,275,0.7618398666381836,gpt-4o,zero_shot
563,Celebrity blog: Brad Pitt and Angelina Jolie continue divorce talks — privately,fake,real,277,0.6858279705047607,gpt-4o,zero_shot
818,Robert Pattinson & Kristen Stewart Reportedly In Talks For 1st Movie Together Since ‘Twilight’,fake,fake,285,0.6792910099029541,gpt-4o,zero_shot
435,"Brad Pitt Reportedly ‘Locked Out’ By Shiloh Jolie-Pitt After Angelina Jolie Split, Says ‘Radar Online’",fake,fake,289,0.8318698406219482,gpt-4o,zero_shot
1129,Pregnant Heidi Montag shows off her burgeoning baby bump,real,real,274,0.8647933006286621,gpt-4o,zero_shot
1294,Aaron Carter Hits Back at Brother Nick After DUI Arrest and Alleges He Was Targeted Because He's Famous,real,real,284,0.715090274810791,gpt-4o,zero_shot
1201,Brandy Skips Ray J’s Baby Shower Amidst Alleged Family Drama,real,real,279,1.1966772079467773,gpt-4o,zero_shot
556,"Brad Pitt Talks Divorce, Quitting Drinking, and Becoming a Better Man",fake,real,278,0.7327680587768555,gpt-4o,zero_shot
1318,Kourtney Kardashian and Scott Disick Discuss Marriage,real,real,274,0.717411994934082,gpt-4o,zero_shot
1917,Second Saturday in June,real,fake,269,0.8329322338104248,gpt-4o,zero_shot
498,"Jennifer Lopez & Alex Rodriguez Might Be Engaged, & There’s An Instagram Post To Prove It — PHOTO",fake,fake,287,0.7613837718963623,gpt-4o,zero_shot
128,Celebrities pay tribute to Mary Tyler Moore,fake,real,272,0.8674337863922119,gpt-4o,zero_shot
1512,Zayn Malik And Gigi Hadid: ‘Second Wives Club’ Star Shiva Safai Dishes On The ‘Amazing Kids’,real,fake,303,0.934196949005127,gpt-4o,zero_shot
427,Hollywood Mourns Death of ‘Legendary’ Harry Dean Stanton: ‘The Definition of Cool’,fake,real,283,0.9806349277496338,gpt-4o,zero_shot
1844,Khloe Kardashian opens up about 'anxiety' becoming a working mom,real,real,278,0.8258731365203857,gpt-4o,zero_shot
1622,How Kelsea Ballerini Went From Keith Urban's Biggest Fan to Biggest Opening Act,real,real,282,0.9423902034759521,gpt-4o,zero_shot
476,Ellen DeGeneres and Portia de Rossi Exchange Loving Anniversary Tributes in Celebration of Nine Years of Marriage,fake,real,285,0.852492094039917,gpt-4o,zero_shot
1574,Sarah Ferguson: Why she was invited to Prince Harry’s wedding but NOT Prince William’s,real,real,281,0.7988269329071045,gpt-4o,zero_shot
459,"Brad Pitt, Girlfriend Neri Oxman ‘Talk on the Phone Several Times a Day’",fake,fake,283,0.6706650257110596,gpt-4o,zero_shot
1459,The Winners and Losers From Thanksgiving Day Football,real,real,273,0.678581953048706,gpt-4o,zero_shot
1566,Aubrey O'Day shares lingerie snaps amid Trump Jr. divorce drama,real,real,278,0.8809359073638916,gpt-4o,zero_shot
661,Bindi Irwin Does NOT Believe Chandler Powell Is Late Dad ’ s Reincarnation  Despite Late And Wrong Report,fake,real,287,0.7952251434326172,gpt-4o,zero_shot
976,Drake Thinks Chris Brown’s ‘Comment Creeping’ On Rihanna Is ‘Sad & Desperate’,fake,fake,284,1.1860718727111816,gpt-4o,zero_shot
1985,Rob Kardashian Shows Support for Ex Rita Ora During ‘Girls’ Backlash,real,real,278,0.717926025390625,gpt-4o,zero_shot
738,Is Ben Affleck really Throwing Dinner Parties Just to Have Single Ladies Over? Find out here Full Story! – Married Biography,fake,fake,305,0.8018419742584229,gpt-4o,zero_shot
614,Amber Rose Asked Club Not To Play Songs By Her Exes,fake,real,288,0.7728450298309326,gpt-4o,zero_shot
1377,Today Show & Good Morning America Epic Halloween Costumes 2017,real,real,277,0.7146680355072021,gpt-4o,zero_shot
1814,Cheryl (singer),real,fake,269,0.8528077602386475,gpt-4o,zero_shot
647,Justin Bieber Explains Why He's Not in a Relationship: 'I Got My Heart Broken',fake,real,281,0.8385179042816162,gpt-4o,zero_shot
725,Gwen Stefani Did Order Blake Shelton To Weight  Report,fake,fake,276,0.7450661659240723,gpt-4o,zero_shot
418,Watch Jenna Dewan Sizzle In Dance Off With J.Lo In 'World Of Dance' Trailer,fake,real,283,0.7898750305175781,gpt-4o,zero_shot
562,Halle Berry & Boyfriend Alex Da Kid Break Up - theJasmineBRAND,fake,real,292,5.155219793319702,gpt-4o,zero_shot
1390,Suzette Quintanilla on Kim Kardashian and Demi Lovato's costumes,real,real,278,0.7244017124176025,gpt-4o,zero_shot
768,"Despite Rihanna-Leonardo DiCaprio rumors, actor is single, rep says",fake,real,280,0.6665878295898438,gpt-4o,zero_shot
642,PTC Analysis of YouTube Finds Explicit Content is One Click Away from Children,fake,real,279,0.8029937744140625,gpt-4o,zero_shot
524,People can't stop wondering if Selena Gomez reacted to Justin Bieber's engagement — but everyone's concern is unnecessary and sexist,fake,real,285,0.7587099075317383,gpt-4o,zero_shot
389,Gwen Stefani Baggy Tee,fake,fake,271,2.0415380001068115,gpt-4o,zero_shot
156,Brad Pitt and Jennifer Aniston 'busted' over Aspen reunion,fake,fake,278,0.7347917556762695,gpt-4o,zero_shot
612,Kim Kardashian ‘Worried Sick’ Kanye West’s Feud With JAY-Z Will Cause Relapse https://tmbw.news/kim-kardashian-worried-sick-kanye-wests-fe…,fake,fake,308,0.7275140285491943,gpt-4o,zero_shot
270,Here's Why Kylie Jenner Decided to Stop Sharing Pictures of Stormi,fake,real,277,0.7261850833892822,gpt-4o,zero_shot
1626,"Danielle Herrington Photos, Sports Illustrated Swimsuit 2018",real,real,277,0.738548994064331,gpt-4o,zero_shot
1041,Mission: Impossible – Fallout Trailer Features Epic Stunts and a Disrupted Wedding.,real,real,279,0.9803509712219238,gpt-4o,zero_shot
775,Josh Duhamel Meets Jennifer Garner's Kids,fake,real,273,0.795259952545166,gpt-4o,zero_shot
1919,"Kim, Khloé & Rob Kardashian Enjoy Kris Jenner's Valentine's Dinner - and a Kanye West Sing-Along",real,real,286,1.0487480163574219,gpt-4o,zero_shot
217,"Meryl Streep And Nicole Kidman Feud On ‘Big Little Lies’ Set, Reports ‘Closer Weekly’",fake,fake,287,0.9767482280731201,gpt-4o,zero_shot
592,CONFIRMED: Brad Pitt and Jennifer Aniston - 'They're back on!',fake,fake,300,1.0525410175323486,gpt-4o,zero_shot
700,Mariah Carey’s twins steal spotlight at Hollywood Walk of Fame,fake,real,276,0.8173279762268066,gpt-4o,zero_shot
1987,Dennis Quaid to Play George W. Bush in Katrina: American Crime Story,real,real,279,0.9605112075805664,gpt-4o,zero_shot
1553,"Report: Jay Cutler Expected to Retire, May Return to TV",real,real,278,0.8385970592498779,gpt-4o,zero_shot
1227,"This Photo Of Kim Kardashian, Chrissy Teigen, Kanye West & John Legend At Ellen DeGeneres' 60th Birthday Is Perfect",real,real,292,0.7732851505279541,gpt-4o,zero_shot
1308,Last Man on Earth Cancelled at Fox,real,real,272,1.0292959213256836,gpt-4o,zero_shot
1895,Met Gala: Jennifer Lopez glitters in Balmain with Alex Rodriguez,real,real,277,0.8143389225006104,gpt-4o,zero_shot
1901,Kandi Burruss Explodes Over Rape Accusation on 'Real Housewives of Atlanta' Reunion (Video),real,real,286,0.6501729488372803,gpt-4o,zero_shot
1409,"From Erinn Hayes to T.J. Miller, These Stars Left Their Hit TV Shows",real,real,293,0.49561071395874023,gpt-4o,zero_shot
1253,Jay-Z explains why the rise of Trump is 'actually a great thing',real,real,278,0.8156847953796387,gpt-4o,zero_shot
791,Selena Gomez Wants ‘Perfect BF’ After Failed Justin Bieber Romance: Her Deal Breakers Revealed,fake,fake,284,6.65522575378418,gpt-4o,zero_shot
95,People are freaking out that Laura Dern may have snubbed Reese Witherspoon after Emmy win,fake,fake,284,0.5812013149261475,gpt-4o,zero_shot
733,Selena Gomez & Justin Bieber: She’s Hoping They Can Double Date With Taylor Swift & Joe Alwyn,fake,fake,286,0.9717209339141846,gpt-4o,zero_shot
878, BREAKING Muslims’ Disturbing Plan Comes Out After Grocery Stores Go Bare To Prepare For Irma,fake,fake,310,0.6942288875579834,gpt-4o,zero_shot
510,Kate Middleton Forbids Prince William From Solo Travel Following His Recent Flirty Ski Trip,fake,fake,282,0.8181118965148926,gpt-4o,zero_shot
962,Khloe Kardashian Recalls Being in Delivery Room When Kylie Jenner Gave Birth,fake,real,279,0.9201638698577881,gpt-4o,zero_shot
91,Wings of Fury: From Vietnam to the Gulf War the Astonishing True,fake,fake,279,0.6128621101379395,gpt-4o,zero_shot
214,Kanye West Confronts Kim Kardashian’s Rumored Other Man — Report,fake,fake,279,0.7330520153045654,gpt-4o,zero_shot
474,Robert Pattinson & Kristen Stewart: Is His Ex-Fiancee FKA Twigs Pissed Over Their Reunion?,fake,fake,294,0.6943979263305664,gpt-4o,zero_shot
674,Has Jennifer Aniston 'confronted' Selena Gomez over Justin Theroux friendship?,fake,fake,288,1.1554136276245117,gpt-4o,zero_shot
160,Caitlyn Jenner Did NOT Take Over ‘ Celebrity Apprentice  ’ One Year After False Report,fake,real,281,0.7941849231719971,gpt-4o,zero_shot
406,Trump Votes For Death Penalty For Being Gay,fake,fake,274,0.8158838748931885,gpt-4o,zero_shot
455,"» Brad Pitt, Neri Oxman Designing “Love Nest” Together?Gossip Site",fake,fake,290,0.8121821880340576,gpt-4o,zero_shot
875,High Heel Hell! Crippling Cait Facing Knee Surgery After Refusing To Ditch Stilettos,fake,fake,294,0.9254372119903564,gpt-4o,zero_shot
71,Angelina Jolie Gets ‘Aggressive’ With Major Makeover!,fake,fake,284,0.9591102600097656,gpt-4o,zero_shot
1850,The Voice (U.S. season 12),real,real,273,0.7795388698577881,gpt-4o,zero_shot
471,Kendall Jenner Limiting Her ‘KUWTK’ Appearances: Why You’ll Barely See Her On TV,fake,real,299,0.8688068389892578,gpt-4o,zero_shot
747,Jessica Simpson ‘Diet Or Die’ Crisis,fake,fake,273,0.8698129653930664,gpt-4o,zero_shot
1797,Blake Shelton Says His ‘Karma’ Tweet Was a ‘Personal Thing’,real,real,278,1.0255799293518066,gpt-4o,zero_shot
1116,How to Set Curls Like Shakira: Celebrity Stylist Tips,real,real,277,0.7125611305236816,gpt-4o,zero_shot
47,"Iggy Azalea Sued for Failing to Pay $300,000 Credit Card Debt",fake,real,282,2.8653388023376465,gpt-4o,zero_shot
64,Channing Tatum and Jenna Dewan Split After 9 Years of Marriage,fake,real,279,1.1254279613494873,gpt-4o,zero_shot
313,Jessica Simpson Getting $1 Billion Dollar Divorce?,fake,fake,280,1.0225212574005127,gpt-4o,zero_shot
1907,Second Wives Club's Katie Cazorla Compares Herself to Classy Co-Star Shiva Safai: I'm So Opposite of Her,real,real,292,0.81728196144104,gpt-4o,zero_shot
1665,"Jennifer Hudson and David Otunga Break Up, Singer Receives Protective Order Against Ex-Fiance",real,real,282,0.7158801555633545,gpt-4o,zero_shot
401,Breaking News: FBI Uncovers Evidence That 62 Million Trump Voters are All Russian Agents,fake,fake,295,1.1251599788665771,gpt-4o,zero_shot
1144,Amber Portwood Reacts to Ex-Fiance Matt Baier’s Surprise Marriage,real,real,279,0.7782361507415771,gpt-4o,zero_shot
1260,"Will & Grace is back, and so is the debate over its place in LGBTQ history",real,real,281,0.7545521259307861,gpt-4o,zero_shot
1711,A Buffy the Vampire Slayer Reboot Is Officially Happening–With a New Twist,real,real,281,0.7157549858093262,gpt-4o,zero_shot
1014,Angelina Pivarnick,real,fake,270,0.8180191516876221,gpt-4o,zero_shot
724,Peta Murgatroyd Talks Surprise Pregnancy and Maksim Chmerkovskiy's Reaction: 'He Thought I Was Kidding!',fake,real,298,0.6860251426696777,gpt-4o,zero_shot
242,Stories About Jamie Foxx In Miami While Katie Holmes Is In Paris Are Meaningless,fake,fake,281,2.075593948364258,gpt-4o,zero_shot
1142,"Garrett County Chamber of Commerce, MD",real,real,271,0.6144161224365234,gpt-4o,zero_shot
1580,"Survivor’s Jenna Morasco Arrested After Allegedly Biting Cop, Apparent Overdose",real,real,282,0.7156400680541992,gpt-4o,zero_shot
1905,Here’s Why Gwyneth Paltrow’s Ex-Husband Chris Martin Might Walk Her Down the Aisle,real,fake,287,0.8157768249511719,gpt-4o,zero_shot
566,Lopez /López (accent on people's names),fake,fake,274,0.9230928421020508,gpt-4o,zero_shot
1362,Amber Heard walks arm-in-arm with beau Vito Schnabel while grocery shopping in LA,real,real,281,1.0209858417510986,gpt-4o,zero_shot
1012,Every Single Kardashian Christmas Card — From The '80S 'Til Rn,real,real,279,0.9203650951385498,gpt-4o,zero_shot
1345,King Peppy,real,fake,268,0.9199070930480957,gpt-4o,zero_shot
812,Everything That Happened in Selena and Abel Tesfaye's Dating Relationship,fake,real,278,1.1896319389343262,gpt-4o,zero_shot
492,Caitlyn Heads to the Capitol: Jenner Rep Addresses Reports of Inaugural Dance with Trump,fake,fake,283,0.9272129535675049,gpt-4o,zero_shot
897,Is Beyonce At The 2018 Grammys? Twitter Is Searching For The Star,fake,fake,288,0.8479716777801514,gpt-4o,zero_shot
216,Has Taylor Swift Become the Cersei Lannister of Pop Music?,fake,fake,286,1.0205821990966797,gpt-4o,zero_shot
288,Angelina Jolie's nanny breaks silence to claim she is unfairly demonizing Brad Pitt,fake,fake,281,0.9243249893188477,gpt-4o,zero_shot
929,Is Britney Spears Planning A Secret Wedding In Las Vegas?,fake,fake,282,0.9168641567230225,gpt-4o,zero_shot
1301,CNN's Anthony Bourdain dead at 61,real,real,274,0.7262489795684814,gpt-4o,zero_shot
1684,Jenny Slate Joins Chris Evans' Family for Christmas,real,real,274,0.715630054473877,gpt-4o,zero_shot
1937,Jeremy London Arrested for Domestic Violence,real,real,271,1.5117638111114502,gpt-4o,zero_shot
378,Jennifer Aniston and Justin Theroux Split 'Lovingly' After Two Years of Marriage,fake,real,281,0.8228790760040283,gpt-4o,zero_shot
857,Prince Harry and Meghan Markle house-hunting in Cotswolds,fake,real,277,0.5683720111846924,gpt-4o,zero_shot
1888,Selena Gomez Accepting Anxiety & Depression as Lifelong Struggles Is a Comforting Insight,real,real,282,1.093203067779541,gpt-4o,zero_shot
161,"Sarah Silverman, Kate Beckinsale Writing Comedy Series Together?",fake,fake,284,0.7277688980102539,gpt-4o,zero_shot
1224,Alex Rodriguez is Jennifer Lopez's biggest fan as at the MTV VMAs,real,real,278,0.729485034942627,gpt-4o,zero_shot
1406,JAY-Z Shares New ‘Footnotes for “The Story of O.J.”‘ Video,real,real,294,0.7777481079101562,gpt-4o,zero_shot
85,MOM BARES HER SOUL ON MEG OF HER HEART – HOPES RIFT IS HEALED BY ACTRESS’ SPLIT WITH QUAID,fake,fake,309,0.7818560600280762,gpt-4o,zero_shot
565,Kim Kardashian Gets Hysterical Over Lost Earring on Kardashians,fake,real,277,0.878087043762207,gpt-4o,zero_shot
1816,Are You the One's Kathryn Palmer Defends Robby Hayes Amid Bachelor in Paradise Cheating Rumors,real,real,284,0.7785160541534424,gpt-4o,zero_shot
1927,Amber Heard’s Beau Elon Musk Is a Perfect Gentleman on Date Night,real,fake,278,0.7223901748657227,gpt-4o,zero_shot
1578,"Gwyneth Paltrow's Super-Starry Engagement Party: Reese Witherspoon, Jennifer Aniston, More Celebrate",real,real,287,0.9640939235687256,gpt-4o,zero_shot
1282,Watch Fergie Awkwardly Crash the Stage Not Once But Twice at Last Night’s TrevorLIVE Gala,real,real,286,0.8100297451019287,gpt-4o,zero_shot
1319,ABC News Radio,real,real,279,0.7410800457000732,gpt-4o,zero_shot
1010,Gus kenworthy reveals what it's really like to pose nude for espn the magazine's body issue:,real,real,283,1.3744328022003174,gpt-4o,zero_shot
1958,Cast of 'Roseanne' describes 'surreal' return to iconic set,real,real,279,0.8115310668945312,gpt-4o,zero_shot
701,Selena Gomez & The Weeknd In ‘Vogue’ Together? A Sexy Shoot May Be In The Works,fake,fake,293,0.8618037700653076,gpt-4o,zero_shot
138,REPORT: Teresa Giudice Getting $500K to Film Joe Deportation Spinoff,fake,fake,295,1.0718138217926025,gpt-4o,zero_shot
1235,Tim McGraw collapses on stage in Ireland,real,real,273,0.708503007888794,gpt-4o,zero_shot
1440,Stacy London On Her Year Of Going Broke,real,real,285,1.3369019031524658,gpt-4o,zero_shot
1197,Royal complexion: Meghan Markle’s ‘PERFECT SKIN’ secrets revealed by skin care expert,real,fake,284,1.0474121570587158,gpt-4o,zero_shot
102,New Intimate Details of Tristan Thompson's Affair Prove It's Worse Than Khloé Kardashian Knows (EXCLUSIVE),fake,fake,300,0.9827890396118164,gpt-4o,zero_shot
1682,Tom Daley and Dustin Lance Black share wedding photos,real,real,274,0.7148239612579346,gpt-4o,zero_shot
460,Beyonce looks amazing in Instagram snap: defiant against online trolls,fake,real,288,0.8861937522888184,gpt-4o,zero_shot
553,Chris Soules loses legal battle to have felony dropped,fake,real,274,0.7187409400939941,gpt-4o,zero_shot
555,Angelina Jolie ’ s Dad Begging She Get Help For Eating Disorder  Report,fake,fake,280,0.8916878700256348,gpt-4o,zero_shot
805,Pope Francis To Followers: “Koran And Holy Bible Are The Same”,fake,fake,279,0.9763140678405762,gpt-4o,zero_shot
372,Angelina’s kids speak out: We want to live with our dad and Jennifer Aniston,fake,fake,282,0.8122241497039795,gpt-4o,zero_shot
1126,Mindy Kaling finally speaks about her surprise pregnancy,real,real,274,0.7993619441986084,gpt-4o,zero_shot
1872,United Airlines Announces 10 Policy Changes in Response to Passenger Removal Incident,real,real,277,0.6975908279418945,gpt-4o,zero_shot
1754,Jane Fonda didn't think she'd make it to 30: I thought 'I'd die lonely and an addict',real,real,285,1.4028947353363037,gpt-4o,zero_shot
1587,25 celebrities you had no idea got their start on reality TV,real,real,277,0.7132081985473633,gpt-4o,zero_shot
646,Video: Elsa Pataky doesn't attend Avengers premiere with Chris Hemsworth,fake,real,277,0.8099820613861084,gpt-4o,zero_shot
1296,"Prince Harry: I sought counselling after 20 years of not thinking about the death of my mother, Diana, and two years of total chaos in my life",real,real,295,0.9170629978179932,gpt-4o,zero_shot
1378,Jessie james decker: 7 reasons this country darling is just like us,real,fake,280,0.7566478252410889,gpt-4o,zero_shot
1945,Keira Knightley Is All Tied Up and More Best Dressed Stars,real,real,279,0.7299458980560303,gpt-4o,zero_shot
776,'Justin Bieber and Selena Gomez are moving in together and couldn't be happier',fake,fake,279,0.7371232509613037,gpt-4o,zero_shot
1910,Stephen Colbert to Host 2017 Emmy Awards,real,real,274,1.2420401573181152,gpt-4o,zero_shot
1908,"Margot Robbie, Salma Hayek Chill Out at Independent Spirit Awards",real,real,278,0.9119482040405273,gpt-4o,zero_shot
1136,Bruno Mars Is A Huge Cardi B Fan: ‘You Possess Something That Can’t Be Taught”,real,real,284,0.6545529365539551,gpt-4o,zero_shot
1725,Jacob Tremblay Finally Meets Ryan Reynolds After Hunting Him Down in Tokyo -- See the Epic Pic!,real,real,291,0.8197999000549316,gpt-4o,zero_shot
795,Why Selena Gomez Wasn't the Woman for Justin Bieber After All,fake,fake,277,1.0222959518432617,gpt-4o,zero_shot
191,Ivanka Trump issues direct condemnation of 'white supremacy and neo-nazis',fake,real,279,0.8183181285858154,gpt-4o,zero_shot
508,Kim Banned Troubled Kanye From Fashion Week,fake,fake,274,0.8176300525665283,gpt-4o,zero_shot
1748,Here are the Oscar red carpet fashions we can’t stop talking about,real,real,277,0.7271099090576172,gpt-4o,zero_shot
1813,Ludacris and Vanessa Hudgens to Host the 2017 Billboard Music Awards,real,real,280,0.9081659317016602,gpt-4o,zero_shot
461,Miley Cyrus and Liam Hemsworth Relationship Timeline,fake,real,272,0.7653589248657227,gpt-4o,zero_shot
1603,Viola Davis’ husband lands role in ‘How to Get Away with Murder’,real,real,278,0.6051580905914307,gpt-4o,zero_shot
1864,Rise Of The Teenage Mutant Ninja Turtles Character Photos Suggest It's A Prequel,real,real,280,0.8118269443511963,gpt-4o,zero_shot
1843,‘I support her’: Matt Smith breaks silence on Claire Foy pay gap and says The Crown producers 'made amends',real,real,288,0.9900028705596924,gpt-4o,zero_shot
345,Scott Disick’s Worst Fear Is That His Youngest Son Reign Isn’t His (EXCLUSIVE),fake,fake,297,0.713433027267456,gpt-4o,zero_shot
1290,"U.S. women's figure skating Olympic team set: Bradie Tennell, Mirai Nagasu, Karen Chen",real,real,286,0.714411735534668,gpt-4o,zero_shot
804,"Caitlyn Jenner, 68, escorts gal pal Sophia Hutchins, 21, to Nobu Malibu in her $200K purple Porsche",fake,real,292,1.025604009628296,gpt-4o,zero_shot
159,Megyn Kelly,fake,fake,268,1.020266056060791,gpt-4o,zero_shot
1573,Mischa Barton's ex-boyfriend agrees he won't release sex tape,real,real,277,0.9203870296478271,gpt-4o,zero_shot
1571,Valerie Jarrett responds to Roseanne's racist Twitter rant: 'A teaching moment',real,real,280,0.8302383422851562,gpt-4o,zero_shot
32,Ohio student suspended for staying in class during National Walkout Day,fake,real,276,0.761260986328125,gpt-4o,zero_shot
1805,The Versace Family Rips American Crime Story in Second Statement,real,real,276,0.7214221954345703,gpt-4o,zero_shot
1477,"Serena Williams’ Star-Studded Wedding: See Kim Kardashian, Eva Longoria and More Famous Friends Arrive OlodoMusic Hub",real,real,290,0.8154251575469971,gpt-4o,zero_shot
937,Angelina Jolie & Sean Penn Talking ‘A Lot’ Claims Source — He Thinks She’s ‘Amazing & Stunningly Beautiful’,fake,fake,301,0.8530008792877197,gpt-4o,zero_shot
683,Angelina Jolie Syrian Refugee Hunger Strike Vs Tom Cruise’s Pooh,fake,fake,277,0.6270010471343994,gpt-4o,zero_shot
1991,Kim Kardashian,real,fake,267,0.7655041217803955,gpt-4o,zero_shot
1328,The Song in Your Heart,real,fake,270,0.5295379161834717,gpt-4o,zero_shot
454,"Khloe Kardashian's Family ""Heartbroken"" Over Tristan Thompson Cheating Reports: Everything We Know",fake,real,283,0.6801002025604248,gpt-4o,zero_shot
880,Michael Phelps Returning to Swimming? The Best Celebrity April's Fool Day Jokes,fake,fake,288,0.8901879787445068,gpt-4o,zero_shot
698,Amanda Seyfried Shares the 'Good Advice' She Used When Introducing Her Dog Finn to Her Baby Girl,fake,real,284,0.8946738243103027,gpt-4o,zero_shot
1209,‘Empire’ Season 5: Flashback Shows Damon Cross’ Seductive Introduction to Cookie (Exclusive Video),real,real,285,0.7806432247161865,gpt-4o,zero_shot
1784,How Kanye West Found Balance in His Life After His Breakdown,real,real,275,0.7270529270172119,gpt-4o,zero_shot
848,Pregnant & Alone? Bradley Cooper & Fianceé Irina Shayk’s ‘Relationship On The Rocks’,fake,fake,293,0.7106609344482422,gpt-4o,zero_shot
1068,The Voice News,real,fake,280,0.7391800880432129,gpt-4o,zero_shot
13,Neil Patrick Harris' Marriage to David Burtka Is Falling Apart (EXCLUSIVE),fake,fake,292,0.7658491134643555,gpt-4o,zero_shot
241,Taylor Swift Hits Back at Tabloids,fake,real,272,0.6317348480224609,gpt-4o,zero_shot
1077,Teen Mom's Ryan Edwards Arrested for Heroin Possession,real,real,276,0.8051011562347412,gpt-4o,zero_shot
1096,Watch Kelly Clarkson's daughter adorably sing a song for her celebrity crush,real,real,278,0.9436290264129639,gpt-4o,zero_shot
1499,TIDAL Sending Supplies To Puerto Rico Amid Hurricane Recovery Efforts,real,real,289,0.7454078197479248,gpt-4o,zero_shot
458,"‘Today’ Hosts Hint At Rumored Feud: Hoda Kotb, Savannah Guthrie, Megyn Kelly Trade ‘Mean Girl’ Jabs On Air",fake,fake,297,0.9803638458251953,gpt-4o,zero_shot
276,'The Tourist': Why the Angelina Jolie-Johnny Depp Flop Deserves a Second Look,fake,real,283,0.6733319759368896,gpt-4o,zero_shot
130,Ben Affleck introduces Lindsay Shookus to Jennifer Garner,fake,real,275,0.7325098514556885,gpt-4o,zero_shot
1776,Margot Robbie’s Brother Hilariously Trolls Her for Losing Best Actress,real,real,279,0.6192042827606201,gpt-4o,zero_shot
